year,region_name,road_name,road_type,start_junction_road_name,end_junction_road_name,latitude,longitude,link_length_km,pedal_cycles,all_motor_vehicles
2019,London,A5201,Major,A201,A1,51.522581,-0.10164479,0.6,4494,15374
2019,London,A40,Major,Shaftesbury Ave,Southampton Place,51.517941,-0.12345808,0.3,3471,16411
2019,London,A5203,Major,Hillmarton Rd,A1 Holloway rd,51.553283,-0.11796501,0.7,456,8564
2019,London,A5205,Major,A41,LA Boundary,51.537159,-0.15583281,1.5,553,21588
2019,London,A2043,Major,A232,A24,51.361514,-0.21848617,1.7,77,16193
2019,London,M25,Major,25,LA Boundary,51.682722,-0.05951235,8.5,0,140778
2019,London,A1112,Major,LA boundary,A124,51.550256,0.16202517,3.4,98,19676
2019,London,A12,Major,A11,B142,51.531644,-0.01836428,0.5,64,103592
2019,London,A1080,Major,A109,A10,51.602285,-0.08965825,0.9,108,32938
2019,London,M25,Major,14,LA Boundary,51.479305,-0.50334503,3,0,216108
2019,London,A200,Major,A200 Tooley St,B202,51.499846,-0.07233306,0.4,3376,12972
2019,London,A4008,Major,A410,LA Boundary,51.612223,-0.35778408,1.5,57,19571
2019,London,A1199,Major,A104,A1201,51.547149,-0.09279075,0.8,1306,19066
2019,London,A106,Major,A12,A12/A115,51.5449,-0.03071071,0.1,615,43613
2019,London,A205,Major,A3000,A4,51.490899,-0.28359849,0.3,541,37197
2019,London,A3220,Major,Pembroke Rd,A315,51.494962,-0.20075492,0.5,360,19448
2019,London,A3220,Major,Cheyne Walk,King's Road,51.483355,-0.17466799,0.3,1872,19304
2019,London,A308,Major,Lower Sunbury Rd,A3008,51.412947,-0.36566768,0.4,450,20156
2019,London,A4020,Major,A437,A437,51.533591,-0.45475052,0.3,183,24087
2019,London,A219,Major,A404,A40,51.523591,-0.23249329,2.1,520,27243
2019,London,A5204,Major,A4201,LA Boundary,51.517973,-0.13957112,0.4,1460,11917
2019,London,A301,Major,LA Boundary,A3200,51.5062,-0.11471818,0.6,6204,33770
2019,London,A2205,Major,A100/A2206,A2198,51.497307,-0.08203532,0.2,549,3463
2019,London,A302,Major,A302 StGeorges Rd,A201 London Rd,51.496967,-0.10425076,0.2,51,4107
2019,London,A1202,Major,A10,A1202 Curtain Rd,51.523608,-0.07911405,0.3,2628,27782
2019,London,A4208,Major,Farringdon St,High Holborn,51.515857,-0.10626265,0.3,589,7878
2019,London,A502,Major,Chalk Farm Road,A400,51.542908,-0.14406326,0.4,536,11171
2019,London,A307,Major,A305,A305,51.460965,-0.30285977,0.2,327,5288
2019,London,A201,Major,Gray's Inn Rd,King's Cross Rd,51.529086,-0.11752134,0.3,63,11698
2019,London,A503,Major,Parkway,Camden High St,51.536853,-0.14214667,0.4,979,12333
2019,London,A1200,Major,City Road,East Road,51.528706,-0.08841472,0.3,199,4359
2019,London,A2,Major,A2 Parkfield Rd,A2 New Cross Rd,51.475501,-0.03591884,0.1,2059,34631
2019,London,A2043,Major,LA Boundary,A3,51.382377,-0.24828579,2,440,23213
2019,London,A118,Major,A123,Griggs Approach roundabout,51.557928,0.07582895,0.7,102,31751
2019,London,A305,Major,A305 Paradise Rd,A307,51.461213,-0.301411,0.3,1237,10963
2019,London,A200,Major,Crucifix Lane,A100,51.501941,-0.07944894,0.2,282,3805
2019,London,A118,Major,A11,A112,51.542369,-0.00174629,0.5,377,13925
2019,London,A104,Major,A1009 Chingford Lane,A1009 Broadmead RD,51.607637,0.02032662,0.2,332,36908
2019,London,A205,Major,A205 Clapham Common West Side,A3 Clapham Common North Side,51.460553,-0.15647522,0.2,377,23319
2019,London,A1008,Major,A114,A12,51.57341,0.02349874,0.9,138,14217
2019,London,A4,Major,Piccadilly Circus,Pall Mall East,51.508906,-0.13204345,0.4,565,17346
2019,London,A404,Major,A407,A404 split,51.539255,-0.25164201,0.3,223,13209
2019,London,A5,Major,LA Boundary,A4006,51.586173,-0.2501303,0.3,283,18849
2019,London,A503,Major,Kentish Town Rd,Bayham St,51.539459,-0.14204054,0.1,421,11293
2019,London,A212,Major,A2039 Park Hill Rd,A212 Park Lane,51.366176,-0.0908235,0.5,81,21031
2019,London,A10,Major,A503,A504,51.583622,-0.07189286,0.1,2613,43956
2019,London,A501,Major,King's Cross Rd,Penton Rise,51.531222,-0.11613563,0.4,1891,16910
2019,London,A4,Major,A3220,A3220,51.493969,-0.19758152,0.6,284,64827
2019,London,A202,Major,A23,A3,51.481787,-0.11198063,0.1,1285,21611
2019,London,A3,Major,Clapham Rd,Brixton Rd,51.482416,-0.11195465,0.1,5197,24134
2019,London,A100,Major,A2205/A2206,B202,51.497246,-0.08048193,0.2,1445,26157
2019,London,A200,Major,A200 Jamaica St,A100,51.501414,-0.07582577,0.3,3343,6262
2019,London,A24,Major,LA Boundary,A2043,51.370689,-0.22815828,0.7,182,18858
2019,London,A3031,Major,LA Boundary,A3212,51.482931,-0.16709484,0.2,631,11825
2019,London,A202,Major,Wilton Rd/Vauxhall Bridge Rd,Bressenden Place,51.496567,-0.14220046,0.1,841,22200
2019,London,A5204,Major,A41,A41,51.515349,-0.15507078,0.2,1121,7389
2019,London,A221,Major,A221 Penhill Road roundabout,A2,51.447977,0.11933874,0.3,105,25370
2019,London,A2209,Major,LA Boundary,A200,51.480413,-0.02317818,0.1,500,17416
2019,London,A2,Major,A2 Lewisham Way,A2 Amersham Rd,51.475749,-0.03461215,0.2,833,19961
2019,London,A100,Major,LA Boundary,A1210/A1211,51.507612,-0.07431095,0.5,4173,29898
2019,London,A314,Major,LA Boundary,A3063,51.454397,-0.37502585,1.5,280,16236
2019,London,A105,Major,LA Boundary,West Green Rd,51.584469,-0.10007682,1.8,1016,20045
2019,London,A4127,Major,A4090,LA Boundary,51.555241,-0.33685811,0.3,154,17679
2019,London,A307,Major,LA Boundary,A308,51.434748,-0.30570183,3.6,397,15168
2019,London,A104,Major,LA Boundary,A10 Kingsland High St,51.546131,-0.07614645,0.1,1260,14137
2019,London,A310,Major,A316,LA Boundary,51.456997,-0.33031232,0.2,580,20942
2019,London,A217,Major,B278,LA Boundary,51.384961,-0.18878955,1,225,16238
2019,London,A3,Major,A24,A2217,51.46168,-0.13793122,0.1,3529,30069
2019,London,A311,Major,A308,A3008,51.413856,-0.36054463,0.3,160,13540
2019,London,A406,Major,LA Boundary,A124,51.551688,0.06761133,2,0,130569
2019,London,A1400,Major,M11,A12/A123,51.590991,0.04680167,3,61,30923
2019,London,A217,Major,A217,A217,51.459113,-0.19108099,0.1,744,32920
2019,London,A125,Major,A1251,A118,51.575677,0.17766387,0.6,90,37895
2019,London,A23,Major,A2022,A22,51.338819,-0.1185788,0.4,59,21134
2019,London,A10,Major,A3,London Wall,51.511483,-0.08553288,0.7,4094,19919
2019,London,A5200,Major,LA Boundary,Camden Rd,51.546892,-0.12875736,0.4,611,8344
2019,London,A212,Major,A232,Station Rd,51.377624,-0.09917004,1.1,113,30901
2019,London,A308,Major,A307,A307,51.41348,-0.30131126,0.2,134,17030
2019,London,A312,Major,A4090,A4005,51.562082,-0.3564747,1.7,34,14567
2019,London,A112,Major,LA boundary,Leyton Rd,51.549944,-0.00300099,0.2,369,7673
2019,London,A1055,Major,LA Boundary,A1055 Conduit Lane,51.610438,-0.04959783,0.7,99,32982
2019,London,A215,Major,A214 Crown Dale,A215 Ernest Ave,51.428957,-0.1043051,0.8,179,10761
2019,London,A21,Major,A2212,LA Boundary,51.411517,0.00922392,1.3,231,16868
2019,London,A4020,Major,A312,LA Boundary,51.514433,-0.39486872,1,251,27102
2019,London,A117,Major,A1020,A13,51.51187,0.06652837,1.8,33,10540
2019,London,A1206,Major,A1203,Ferry Street,51.492396,-0.02453255,2.9,1181,7017
2019,London,A110,Major,Church Street,A105,51.651416,-0.08614764,0.6,37,13221
2019,London,A40,Major,Newgate St,A1,51.516533,-0.09858123,0.3,857,10397
2019,London,A21,Major,A205,A20,51.457406,-0.01337641,2.2,903,31949
2019,London,A1203,Major,A1202,A101/A126,51.509652,-0.05843041,1.9,241,44740
2019,London,M1,Major,M1 main route,A41,51.601511,-0.23553414,0.6,0,28532
2019,London,M4,Major,4,A4,51.488946,-0.45349471,1.7,0,65414
2019,London,A1,Major,A501 Pentonville Road,A104 Islington Green,51.534194,-0.10519892,0.5,2042,19608
2019,London,A1,Major,A503 Seven Sisters/Parkhurst Road,A400 Pemberton Gardens,51.562404,-0.12595648,1.1,959,26226
2019,London,A1,Major,A411 Barnet Road,A5135 Elstree Way,51.649759,-0.25086294,1.6,14,55833
2019,London,A3,Major,Brixton Rd,Kennington Rd,51.48392,-0.11045223,0.2,8662,40224
2019,London,A3,Major,B229,A205,51.460951,-0.16466461,0.4,1265,16603
2019,London,A3,Major,A217,A217,51.45668,-0.19074536,0.2,651,33491
2019,London,A3,Major,A219,A205,51.451517,-0.21649609,1.9,422,33185
2019,London,A3,Major,A240 Warren Drive North,A2043,51.391848,-0.26229773,2.1,75,113156
2019,London,A4,Major,A219,LA Boundary,51.490959,-0.21531744,1.1,119,85963
2019,London,A4,Major,A3002,M4 J2,51.489081,-0.31138031,1.5,584,39967
2019,London,A4,Major,A437,LA Boundary,51.481269,-0.4173187,1.2,192,20469
2019,London,A5,Major,A5100,A5109,51.608783,-0.27713423,0.5,182,27960
2019,London,A5,Major,A5204,Marble Arch,51.513861,-0.16109755,0.2,655,38953
2019,London,A10,Major,A107,LA Boundary,51.575024,-0.07232893,0.3,882,35603
2019,London,A10,Major,LA Boundary,A1202 Commercial Street,51.522064,-0.07816999,0.2,6046,23578
2019,London,A12,Major,A1400/A123 Rndbt - Cranbrook Road,LA boundary,51.575194,0.09104765,4.9,113,53295
2019,London,A13,Major,A1261,A1206,51.51163,-0.02658293,1.3,421,21870
2019,London,A20,Major,B210,A2211,51.46433,-0.01336363,0.4,959,32327
2019,London,A21,Major,A2015,A2218,51.427977,-0.01206378,0.2,383,35855
2019,London,A23,Major,A204/A2217,A203,51.463477,-0.1147663,0.4,2721,29033
2019,London,A23,Major,A23 Foxley Lane,A232,51.359934,-0.11742645,2.9,73,28656
2019,London,A24,Major,A205,A3,51.45885,-0.1420338,1,2699,32262
2019,London,A238,Major,A219,A218,51.415745,-0.18948581,0.4,700,21996
2019,London,A30,Major,LA Boundary,LA Boundary,51.468057,-0.41777589,3.1,81,44802
2019,London,A40,Major,A41,A41,51.513849,-0.15461254,0.2,1210,12020
2019,London,A402,Major,LA Boundary,Westbourne St/Lancaster Terrace,51.510324,-0.1862864,1.3,2016,24366
2019,London,A40,Major,A4000,LA Boundary,51.516066,-0.25901581,1.2,311,91489
2019,London,A40,Major,LA Boundary,A312 Church Rd,51.545328,-0.38481153,1.3,69,107322
2019,London,A41,Major,A1,A410,51.621354,-0.27593583,2.5,35,36913
2019,London,A41,Major,A598,A407,51.559489,-0.19820941,0.5,48,38272
2019,London,A41,Major,A40,A5204,51.514287,-0.15387422,0.2,433,9885
2019,London,A2,Major,A221,A223,51.448378,0.13491517,2.4,0,106111
2019,London,A2203,Major,A206,Bugsby's Way,51.490034,0.0086408,1,230,7928
2019,London,A103,Major,B540,A1201,51.576782,-0.12536508,0.5,796,21687
2019,London,A104,Major,A114 Whipps Cross Road roundabout,Snaresbrook Rd,51.583353,0.00481472,0.6,429,28425
2019,London,A104,Major,A107,A107,51.552309,-0.05814363,0.8,657,11702
2019,London,A104,Major,A1,A1200,51.539474,-0.09805784,0.8,2391,13789
2019,London,A105,Major,LA Boundary,LA Boundary,51.548159,-0.0874552,0.7,985,7790
2019,London,A106,Major,A107,A1205,51.53619,-0.05521046,0.9,296,9375
2019,London,A107,Major,A104 roundabout,A10,51.565831,-0.06016472,2.3,554,23398
2019,London,A107,Major,Well St,Graham Rd,51.54327,-0.05535569,0.8,1149,16943
2019,London,A105,Major,A109,A109,51.598128,-0.11062483,0.2,642,22323
2019,London,A111,Major,A406/A10,A105,51.6208,-0.09465919,1.4,83,18502
2019,London,A112,Major,A1037  Waltham Way,A110   Lea Valley Road,51.634287,-0.01317088,0.4,130,18451
2019,London,A112,Major,A104,A1006/A112 triangle,51.573984,-0.01002911,1.6,366,11567
2019,London,A112,Major,A1011,A114,51.531797,0.01696688,1.1,360,19147
2019,London,A113,Major,New  Wanstead,M11,51.591201,0.03475614,2,82,21032
2019,London,A114,Major,LA Boundary,A116,51.557192,0.02530339,0.9,259,10402
2019,London,A116,Major,A114,LA Boundary,51.562909,0.03277142,1.5,150,14344
2019,London,A117,Major,A124,A118,51.545989,0.04903601,2.1,274,14706
2019,London,A123,Major,A118,LA boundary,51.545503,0.0767056,1.5,247,13237
2019,London,A124,Major,A123,A1153,51.544104,0.08962193,3.7,117,19963
2019,London,A200,Major,B202,A101,51.498541,-0.06950663,1,3841,23400
2019,London,A201,Major,A401,Acton St,51.526645,-0.1138738,0.6,1789,15360
2019,London,A202,Major,Rye Lane,A202 Clayton St,51.47405,-0.0676608,0.3,2029,30291
2019,London,A202,Major,Victoria St/Wilton Rd,Wilton Rd,51.495215,-0.14196733,0.2,429,15326
2019,London,A204,Major,Morval Road roundabout,St Matthews Rd,51.458815,-0.11508796,0.5,737,13463
2019,London,A205,Major,A205 Grand Depot Rd,A2204,51.491818,0.06129969,0.8,109,19832
2019,London,A205,Major,A2212,LA Boundary,51.447338,0.01899926,0.7,115,41793
2019,London,A205,Major,B306,A219,51.463496,-0.23078523,2,1028,19353
2019,London,A206,Major,A2204,A205,51.491691,0.06849679,0.8,205,32669
2019,London,A206,Major,A2,A2211,51.477564,-0.01422873,0.8,386,8472
2019,London,A207,Major,A220,A223,51.454385,0.15749185,1.4,54,9621
2019,London,A209,Major,A206,LA Boundary,51.482109,0.10162132,1.6,88,10456
2019,London,A210,Major,A208,A211,51.450804,0.05657315,0.6,227,12707
2019,London,A211,Major,A222,A2001,51.42633,0.10294479,0.4,83,11184
2019,London,A212,Major,A234,A2216,51.427963,-0.05953608,1,125,19152
2019,London,A212,Major,Station Rd,A222,51.38118,-0.09938199,0.4,165,19335
2019,London,A213,Major,A222,A212,51.386585,-0.09721777,0.6,83,9019
2019,London,A214,Major,A222,A232 High St,51.394673,-0.0422578,3.8,172,16490
2019,London,A214,Major,A23,A215,51.423599,-0.11725653,1.7,185,17813
2019,London,A215,Major,A2217,A202,51.47285,-0.09319848,0.2,1664,20248
2019,London,A215,Major,A212,A214,51.413655,-0.09177978,2,161,22720
2019,London,A217,Major,A232,B278,51.37438,-0.20476801,3.5,170,36318
2019,London,A219,Major,A4020,A402,51.50368,-0.22404214,0.3,642,30605
2019,London,A219,Major,A3209,LA Boundary,51.466649,-0.21338663,0.3,4333,41084
2019,London,A2001,Major,A222,A211,51.423814,0.10282928,0.4,17,9874
2019,London,A222,Major,A234,A2015,51.406714,-0.03095954,0.5,194,16780
2019,London,A222,Major,A212,A212,51.38342,-0.10166044,0.5,208,11674
2019,London,A223,Major,A21,A232,51.365218,0.09363604,2.8,66,15086
2019,London,A224,Major,The Highway,A232,51.365038,0.1107232,1.1,49,22159
2019,London,A234,Major,A213,A212,51.418168,-0.05995095,2,443,16706
2019,London,A236,Major,A237,A239,51.399271,-0.15951528,0.2,381,27873
2019,London,A237,Major,A23,LA Boundary,51.3243,-0.13854919,2.7,51,21535
2019,London,A239,Major,A239 Madeira Rd,A237,51.397054,-0.16147309,0.6,149,6755
2019,London,A300,Major,A3201,A3200,51.503467,-0.0958111,0.2,2755,11726
2019,London,A302,Major,A3036/A3200 roundabout,LA Boundary,51.50082,-0.12127981,0.4,2456,16124
2019,London,A304,Major,LA Boundary,A308,51.482429,-0.18684606,0.4,1555,13445
2019,London,A306,Major,A3(T),B306,51.460865,-0.24359806,2.7,173,19294
2019,London,A307,Major,A243,B3365,51.398832,-0.30947309,1.2,737,15464
2019,London,A310,Major,LA Boundary,A3004,51.462101,-0.33189674,1.3,580,20942
2019,London,A310,Major,A308,A313,51.416891,-0.31455955,2.2,489,15550
2019,London,A312,Major,A4180,A40,51.538894,-0.38648125,1.4,51,40443
2019,London,A312,Major,A315,A30/A312/A4,51.462715,-0.41508151,2,188,26432
2019,London,A315,Major,Bell Rd,School Rd/High St,51.468524,-0.36016969,0.6,161,17001
2019,London,A315,Major,A3220,A4204,51.498557,-0.20061336,1.1,2933,25944
2019,London,A315,Major,A316,A402,51.493255,-0.24836055,0.5,1467,17646
2019,London,A315,Major,A3002,A205,51.488479,-0.29031518,1.5,857,14200
2019,London,A316,Major,A4,A315,51.490557,-0.25137369,0.8,257,13146
2019,London,A400,Major,Delancey St,Hampstead Rd,51.535641,-0.13945637,0.3,1368,21163
2019,London,A400,Major,A5204,A501,51.522095,-0.13582825,0.7,2597,12305
2019,London,A401,Major,A201,A1,51.530604,-0.10563634,0.9,2396,10064
2019,London,A402,Major,A315,A219,51.501961,-0.22929596,2.1,1228,24922
2019,London,A404,Major,LA Boundary,A4180,51.615846,-0.4415301,0.7,89,23216
2019,London,A404,Major,A4125,LA Boundary,51.603622,-0.41301058,1.3,105,29587
2019,London,A404,Major,B458,A409/A4006 roundabout,51.578216,-0.32736021,0.6,105,24867
2019,London,A404,Major,A4005,A4089,51.551684,-0.30814013,1.2,139,17401
2019,London,A404,Major,A404 Manor Park Road,Tubbs Road,51.534532,-0.24245093,0.4,287,12353
2019,London,A406,Major,A4/A205,A4000,51.497802,-0.28218662,1.1,402,36960
2019,London,A406,Major,A404,A4088,51.546601,-0.26794617,2.4,175,104283
2019,London,A406,Major,A502,A1,51.586192,-0.20971165,1,45,79609
2019,London,A406,Major,A112,A104,51.59773,0.00544785,2.2,1,121057
2019,London,A408,Major,A3044,M4,51.497408,-0.45421679,0.6,63,15869
2019,London,A410,Major,A4008,A409,51.610597,-0.34061286,1.2,34,23283
2019,London,A411,Major,Quinta Drive,A1000,51.652904,-0.20896358,2.1,107,19594
2019,London,A437,Major,A312,A4020,51.508613,-0.432626,4.7,139,16044
2019,London,A502,Major,Castlehaven Rd,LA boundary,51.549505,-0.16326649,4.3,344,14706
2019,London,A503,Major,A103 Hornsey rd,A503 Isledon Rd,51.561813,-0.11155332,0.6,807,11766
2019,London,A503,Major,A5203,A1/A5203,51.555369,-0.11903296,0.5,744,12799
2019,London,A503,Major,Bayham St,A400,51.539897,-0.14130168,0.2,1367,24561
2019,London,A504,Major,A41,A502,51.590035,-0.2258735,0.9,157,19455
2019,London,A598,Major,A1,A504,51.595016,-0.19868075,0.8,185,17181
2019,London,A1005,Major,Oak Avenue,LA Boundary,51.684339,-0.15998466,4.4,27,13798
2019,London,A1006,Major,A104,A112/A1006 triangle,51.565164,-0.02022576,1.5,255,11339
2019,London,A1010,Major,A1055,LA Boundary,51.681393,-0.03367578,0.3,409,29018
2019,London,A1011,Major,A1020,A13,51.512756,0.0103608,1.3,221,9290
2019,London,A1209,Major,LA Boundary,A107,51.525703,-0.06979957,1.5,2219,14340
2019,London,A2015,Major,A2015 Rectory Rd,LA Boundary,51.412363,-0.024677,1.2,205,21475
2019,London,A2022,Major,B269,A212,51.343041,-0.06312515,3.7,38,21481
2019,London,A2208,Major,A2,A2206,51.48925,-0.05693495,1.1,303,23348
2019,London,A2211,Major,A2,A206,51.474031,-0.01432455,0.6,378,6104
2019,London,A2214,Major,A2215,A202,51.465706,-0.0579353,1.7,198,11115
2019,London,A2216,Major,A2214,A205,51.458166,-0.07509732,2.1,379,15450
2019,London,A3002,Major,A4020,A4001,51.50719,-0.34088504,0.4,99,6739
2019,London,A3005,Major,A3006,A3005,51.471591,-0.367259,1.4,176,11088
2019,London,A3200,Major,A301,LA Boundary,51.506737,-0.10893203,0.4,1943,11614
2019,London,A3036,Major,A3205,A202/A203/A2034,51.485499,-0.12479027,0.3,2922,46686
2019,London,A3,Major,A3200,A200,51.505076,-0.08969201,0.1,7318,26077
2019,London,A3205,Major,A3207,A3220,51.471353,-0.1685668,0.5,986,23278
2019,London,A3209,Major,A218,A217/A3209,51.45742,-0.19791327,0.2,811,31652
2019,London,A3212,Major,A202,A3203,51.491364,-0.12599016,0.8,7132,19014
2019,London,A202,Major,Buckingham Palace Rd,Victoria St,51.497648,-0.14230059,0.2,613,23607
2019,London,A3217,Major,A3220,A3220,51.482317,-0.17964938,0.6,1256,18280
2019,London,A3218,Major,A3219,LA Boundary,51.485797,-0.20118775,1.3,1567,14774
2019,London,A3220,Major,Pembroke rd,A4,51.493165,-0.20082569,0.2,492,23039
2019,London,A3220,Major,A3031,A3220 Prince of Wales Drive,51.474011,-0.16601242,0.2,1135,14950
2019,London,A4007,Major,LA Boundary,A4020/A408,51.543878,-0.48725347,1.1,91,14165
2019,London,A4020,Major,Steyne Rd,Horn Lane,51.507459,-0.27231289,0.3,1115,16191
2019,London,A4020,Major,A4127 Windmill Lane,A3002,51.508279,-0.34289171,0.9,432,25107
2019,London,A4088,Major,A406,A407,51.5507,-0.24125093,1.8,110,21829
2019,London,A4200,Major,A40,A40,51.518254,-0.12056247,0.2,2095,22842
2019,London,A4201,Major,A40,A5204,51.516808,-0.14267417,0.2,1777,14075
2019,London,A5200,Major,A5200 Leighton Rd,A400,51.553083,-0.13355192,1,388,10419
2019,London,A5200,Major,Swinton St,Euston Rd,51.529944,-0.12051362,0.3,812,23341
2019,London,A401,Major,Procter St,Gray's Inn Rd,51.520455,-0.11758901,0.5,4140,19847
2019,London,A5203,Major,Pentonville Rd,Wharfdale Rd,51.532633,-0.11997031,0.3,621,8820
2019,London,A10,Major,A109,A1080,51.600346,-0.08107577,0.9,98,17666
2019,London,A3031,Major,A3220,LA Boundary,51.477588,-0.1647169,0.9,631,11825
2019,London,M25,Major,29,LA Boundary,51.589211,0.27070675,3.3,0,135657
2019,London,A107,Major,A1207,A104,51.547781,-0.05625949,0.4,713,12390
2019,London,A2199,Major,A215,A205,51.446165,-0.09572066,1.2,523,12929
2019,London,A3220,Major,A308,A3218,51.485808,-0.18671202,0.7,399,24833
2019,London,A41,Major,A5205,LA Boundary,51.531436,-0.17052509,1.2,278,22624
2019,London,A5203,Major,Caledonian Rd,A503,51.551638,-0.12080235,0.6,236,7715
2019,London,A4,Major,Piccadilly,Waterloo Pl,51.505982,-0.13590957,0.8,691,17907
2019,London,A2198,Major,A2205,B202,51.497762,-0.08071956,0.1,463,8644
2019,London,A3202,Major,A23,A302,51.498274,-0.11112647,0.4,853,13269
2019,London,A1202,Major,A1202 Curtain Rd,A5201,51.525506,-0.08243636,0.4,2084,26727
2019,London,A3,Major,LA Boundary,Arthur St/Fish St Hill,51.509085,-0.08736271,0.3,7200,19414
2019,London,A1210,Major,A100,LA Boundary,51.511003,-0.0727268,0.2,570,18426
2019,London,A243,Major,"Garrison Lane, Chessington",A3,51.371794,-0.3052251,2.3,287,35763
2019,London,A2043,Major,A3(T),A308,51.404013,-0.27621407,3.5,628,22504
2019,London,A222,Major,A2015,A21,51.407497,-0.00288687,3.3,108,15741
2019,London,A406,Major,A4020,A40,51.520869,-0.29155287,2.2,214,32143
2019,London,A4200,Major,A400,Hampstead Rd,51.533945,-0.13795392,0.3,580,7375
2019,London,A1211,Major,Minories,A1210,51.511216,-0.07473543,0.2,836,18153
2019,London,A10,Major,A10 Stoke Newington High St,B111,51.557976,-0.06915478,1,953,16992
2019,London,A1207,Major,B108,A107,51.546192,-0.06893257,1,636,11614
2019,London,A20,Major,A2 Parkfield Rd,A20 Lewisham Way,51.473634,-0.03182311,0.2,420,9178
2019,London,A205,Major,A21,A205,51.443915,-0.01856692,0.4,167,21666
2019,London,A118,Major,A112,A11 The Grove,51.543636,0.00306844,0.3,406,21887
2019,London,A200,Major,A100 Tower Bridge rd,A200 Tooley St,51.500456,-0.07662975,0.3,277,6712
2019,London,A200,Major,A2205,Druid St,51.502055,-0.08088503,0.2,341,6032
2019,London,A217,Major,A217,A217,51.458201,-0.19025337,0.3,368,28216
2019,London,A3031,Major,A3031,A3031,51.473935,-0.16457553,0.2,485,10752
2019,London,A21,Major,A21,A21,51.445464,-0.01979503,0.2,445,25922
2019,London,A200,Major,A2208,A2208,51.492057,-0.04723595,0.3,1471,21996
2019,London,A219,Major,A219/A315,A4 end of flyover,51.491424,-0.22052827,0.6,367,10949
2019,London,A236,Major,A235,A232,51.366388,-0.10114376,0.6,116,12107
2019,London,A4,Major,Pall Mall,Northumberland ave,51.507602,-0.12921473,0.3,2454,15417
2019,London,A404,Major,Tubbs Road,A219,51.532687,-0.23936444,0.3,656,22304
2019,London,A4201,Major,Prince Albert Rd,Delancey St,51.536472,-0.14648799,0.1,2204,22615
2019,London,A1201,Major,A1201,A1201,51.579365,-0.12381549,0.2,839,24577
2019,London,A4,Major,A205,M4,51.490371,-0.28010359,0.5,6,11225
2019,London,A400,Major,A5200,A400 St Johns Grove,51.558189,-0.13795929,0.7,1504,12657
2019,London,A3,Major,LA Boundary,A298,51.397892,-0.2454937,0.9,0,92597
2019,London,A216,Major,LA Boundary,A214,51.426819,-0.13586761,0.4,367,13798
2019,London,A3204,Major,A203/A3204/A3036,A3204,51.486237,-0.12259945,0.2,5517,38617
2019,London,A200,Major,A2205,A200 Duke Street Hill,51.505549,-0.08503232,0.3,3766,10633
2019,London,A212,Major,A2199,LA Boundary,51.425079,-0.07548111,0.3,412,34177
2019,London,A3,Major,A205,A3220,51.461201,-0.16055183,0.1,1461,23391
2019,London,A3216,Major,B302,A3217,51.49096,-0.15726556,0.4,1103,16472
2019,London,A206,Major,A206,A206,51.49165,0.08605539,0.3,32,27554
2019,London,A20,Major,A2211,B210,51.463203,-0.01053328,0.3,958,28678
2019,London,A30,Major,LA Boundary,B3003,51.447843,-0.45216384,0.9,170,23844
2019,London,A2022,Major,LA Boundary,A237 Smitham Bottom Lane,51.339227,-0.14526681,0.3,14,16304
2019,London,A315,Major,A4204,LA Boundary,51.502271,-0.18602978,0.5,2967,33519
2019,London,A401,Major,Clerkenwell Rd,LA Boundary,51.522878,-0.11172302,0.3,2629,10112
2019,London,A213,Major,LA Boundary,A214,51.408238,-0.0603713,0.8,121,11696
2019,London,A3005,Major,LA Boundary,A4127 Tentelow Lane,51.49231,-0.36990409,0.3,216,20262
2019,London,A5204,Major,LA Boundary,A400,51.519797,-0.13497074,0.2,1104,6264
2019,London,A40,Major,A4180,LA Boundary,51.548502,-0.39729017,0.3,69,107322
2019,London,A3044,Major,Spout Lane North,A4,51.468179,-0.49188895,1.9,58,26272
2019,London,A3002,Major,LA Boundary,A4(T),51.49075,-0.3161154,1.2,513,17980
2019,London,A41,Major,Prince Albert Rd,St Johns Wood Road,51.530208,-0.16846939,0.1,1130,38784
2019,London,A4,Major,A301,A301/A4200,51.512824,-0.1183648,0.3,1733,13008
2019,London,A1251,Major,A125,A118,51.579514,0.18461668,1.5,46,29452
2019,London,A205,Major,A2,A208,51.458643,0.04540939,0.6,125,15316
2019,London,A2,Major,A205,LA Boundary,51.455926,0.05680337,3.1,0,76420
2019,London,A12,Major,A1008,A406,51.577171,0.03485103,1.3,49,89235
2019,London,A316,Major,A205,A3003,51.469125,-0.27664085,0.1,299,35770
2019,London,A23,Major,A2022,A23 Purley Way,51.339628,-0.11857437,0.2,82,24713
2019,London,A200,Major,A2208,LA Boundary,51.491193,-0.04502566,0.4,1534,16663
2019,London,A501,Major,York Way,Caledonian Rd,51.530898,-0.12116634,0.1,1086,20452
2019,London,A3211,Major,Upper Thames St,A201,51.511397,-0.10239797,0.3,273,8949
2019,London,A307,Major,A307,A308 Cromwell Rd/Eden St,51.412914,-0.30075702,0.1,908,31633
2019,London,A207,Major,A2000 Crayford High St,A207 Roman Way,51.4514,0.17885446,0.2,71,19641
2019,London,A207,Major,A221,A220,51.455111,0.1463705,1.1,53,12091
2019,London,A406,Major,A1010,A1055,51.61402,-0.05955515,0.8,119,95314
2019,London,A109,Major,A1080,A1080,51.598108,-0.09272132,0.1,1433,24106
